"Run.ID","Future.ID","time","S","Delta.Temp","CO2.Concentration","alfa","epsilon","size.factor","Eta.re","Eta.ce","Gamma.re","Gamma.ce","Nu.re","Nu.ce","k.re","k.ce","lambda.S","sigma.utility","Climate.Model","Beta.Delta.Temp","CO2.base","CO2.Disaster","Delta.Temp.Disaster","qsi","Delta.S","S.0","policy.name","Cost.S.Damage","policy.status","Policy.Duration","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","rho","Region","Ace","Agg.demand.ce.tech","Agg.demand.re.tech","Are","Consumption","Gamma.ce.t","Gamma.re.t","L","Labor.ce","Labor.re","Price.ce","Price.re","Profits.ce","Profits.re","RelLabor","RelPrice","Utility.Consumer","Y","Yce","Yce.0","Yre","Yre.0","labor.growth","sce","sre"
175,175,2302,-957.08305080034,6,3741.32005080034,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"FWA",0,1,295,9.9,0,0,0,0,0,0,0,0,-24.7815499854207,0.008,"N",805.619249779357,798.724199257362,9.75633132695317,222.57011658522,720.437000803683,0.25,0.25,1,0.987932509246819,0.0120674907531811,1.0023782158447,2.37320807539043,3.53195840911606,0.0431424971277869,0.0122148938720329,2.36757746514925,-100,808.480530584315,796.829167505679,193.2,4.11103073014282,45.55074,0,0.970367867428451,0.0296321325715493
175,175,2302,-957.08305080034,6,3741.32005080034,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"FWA",0,1,295,9.9,0,0,0,0,0,0,0,0,-24.7815499854207,0.008,"S",406.881941429415,1626.2053427148,1.86819026112731,56.3646391950875,362.694081308712,0.25,0.25,4,3.99541005925522,0.00458994074478315,1.00022466211726,3.76068438357138,7.19108002548484,0.00826113733470498,0.00114880342110335,3.75983969002607,-100,1628.07353297593,1625.84007804054,257.54634,0.496768691701047,27.82166,0,0.999241052629587,0.000758947370413189
175,175,2307,-1083.41142063042,6,3867.64842063042,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"FWA",0,1,295,9.9,0,0,0,0,0,0,0,0,-25.474709531771,0.008,"N",825.428215632592,818.906486442606,9.22682445481252,222.727960308426,737.94959334069,0.25,0.25,1,0.988858286059265,0.0111417139407347,1.00219453996433,2.41056082560546,3.62120448304921,0.040801017739181,0.0112672504218333,2.40528233739055,-100,828.133310897418,817.113298653323,193.2,3.82766713737457,45.55074,0,0.972890925892309,0.0271090741076906
175,175,2307,-1083.41142063042,6,3867.64842063042,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"FWA",0,1,295,9.9,0,0,0,0,0,0,0,0,-25.474709531771,0.008,"S",416.964344380263,1666.61083318768,1.76097259248129,56.3675289235529,371.671529032676,0.25,0.25,4,3.99577798525154,0.00422201474846388,1.00020664200659,3.82266801188642,7.36975310435594,0.00778702080395227,0.00105661895231602,3.82187825129562,-100,1668.37180578016,1666.26651253202,257.54634,0.460665845688306,27.82166,0,0.999365454035229,0.000634545964770949
175,175,2312,-1213.26641389049,6,3997.50341389049,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"FWA",0,1,295,9.9,0,0,0,0,0,0,0,0,-26.1852910390893,0.008,"N",845.7759408486,839.609880953437,8.7225196974889,222.872295067758,755.94900222004,0.25,0.25,1,0.989718040132858,0.0102819598671418,1.0020241471585,2.44873438341238,3.7127548935761,0.0385709821022959,0.0103887768538215,2.44378779728652,-100,848.332400650925,837.913820075461,193.2,3.56205219993432,45.55074,0,0.975257615477007,0.0247423845229932
175,175,2312,-1213.26641389049,6,3997.50341389049,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"FWA",0,1,295,9.9,0,0,0,0,0,0,0,0,-26.1852910390893,0.008,"S",427.294555965655,1708.00323228393,1.6598706607466,56.3699420695204,380.8701977585,0.25,0.25,4,3.99611649650066,0.00388350349934483,1.00019006431017,3.8856885060501,7.55279029315953,0.00733994806182145,0.00097181939083747,3.88495011568632,-100,1709.66310294467,1707.67866351676,257.54634,0.427175430599273,27.82166,0,0.999471769974455,0.00052823002554536
2575,175,2012,2402.713,0.959295235776013,381.524,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.997949499956105,0,125,9.9,0,0,0,0,0,0,0,0,0,0.008,"N",244.660827613389,203.335183141487,60.7273846998584,171.911582717789,235.306154203423,0.25,0.25,1,0.770026531225945,0.229973468774055,1.05245954006981,1.33318107894314,0.899148179851657,0.268536495142774,0.298656552012459,1.26672905530859,0.995741485314629,264.062567841346,193.2,193.2,45.55074,45.55074,0,0.652628146903154,0.347371853096846
2575,175,2012,2402.713,0.959295235776013,381.524,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.997949499956105,0,125,9.9,0,0,0,0,0,0,0,0,0,0.008,"S",73.3685576732358,264.932358708355,41.1919869888924,42.6054530654611,68.1968511127044,0.25,0.25,4,3.46176137157506,0.538238628424943,1.02867856656592,1.48057258225758,1.17153089020835,0.182150966464882,0.155481146922629,1.43929564625833,0.985306437219844,306.124345697248,257.5463,257.54634,27.82166,27.82166,0,0.728965428281836,0.271034571718164
2575,175,2017,2388.16107329705,1.08247810193826,396.075926702949,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.997350264416636,0,125,9.9,0,0,0,0,0,0,0,0,-2.96668334193139,0.008,"N",248.699700303711,207.57737378787,60.371450031346,173.401072184445,238.769196905304,0.25,0.25,1,0.77469037120283,0.22530962879717,1.05121685914175,1.33853598523146,0.917907146889963,0.266962552038612,0.290838297689619,1.27332050812455,0.956907104399973,267.948823819216,197.463893375287,193.2,45.1025976869097,45.55074,0,0.657223293383465,0.342776706616535
2575,175,2017,2388.16107329705,1.08247810193826,396.075926702949,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.997350264416636,0,125,9.9,0,0,0,0,0,0,0,0,-2.96668334193139,0.008,"S",76.5249377695533,278.271741819599,40.1014749881189,43.4635840048777,70.9255933743394,0.25,0.25,4,3.49617024459268,0.503829755407323,1.02668987208766,1.49983391276846,1.23051764232627,0.177328722397462,0.144109045086282,1.46084416876414,0.947357768921747,318.373216807718,271.037778188815,257.54634,26.7372771389718,27.82166,0,0.74138678900291,0.25861321099709
2575,175,2022,2372.86414008787,1.20718103273551,411.37285991213,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.996653972301364,1,125,9.9,0.3,2,0.5,0.1,0.05,0.3,0.5,0.05,-3.15891322469437,0.008,"N",252.765109947677,102.583261179564,191.838647562058,174.931309279265,229.507509910701,0.25,0.25,1,0.372707419709027,0.627292580290973,1.05872750353181,1.30852927088849,0.453623180936033,2.54493149855826,1.68306974081896,1.23594528953235,0.919373274276801,261.570055772664,96.8929784456873,193.2,131.945678745589,45.55074,0,0.1099444813777,0.8900555186223
2575,175,2022,2372.86414008787,1.20718103273551,411.37285991213,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.996653972301364,1,125,9.9,0.3,2,0.5,0.1,0.05,0.3,0.5,0.05,-3.15891322469437,0.008,"S",79.7163426109246,185.541055347632,163.822276708634,44.3119920194986,70.1919451739936,0.25,0.25,4,2.22884785838035,1.77115214161965,1.02944748305469,1.47357316914821,0.820462546747229,1.44884421521116,0.794649188350927,1.43142141139211,0.910210556596703,318.813447556902,180.233628622875,257.54634,100.056143885273,27.82166,0,0.34787758006771,0.65212241993229
2575,175,2027,2367.56458476326,1.24930474021307,416.672415236744,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.996397624739265,1,125,9.9,0.3,2,0.5,0.1,0.05,0.3,0.5,0.05,-1.03487951712798,0.008,"N",253.430860385487,99.0369708662895,198.158820333143,178.888547215324,231.215837206596,0.25,0.25,1,0.35704449959632,0.64295550040368,1.06236654879669,1.29577614180964,0.437941485170732,2.62877491053947,1.80077133559154,1.21970721242806,0.883492397522308,263.580458868214,93.222975608998,193.2,137.63406544186,45.55074,0,0.100576675963614,0.899423324036386
2575,175,2027,2367.56458476326,1.24930474021307,416.672415236744,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.996397624739265,1,125,9.9,0.3,2,0.5,0.1,0.05,0.3,0.5,0.05,-1.03487951712798,0.008,"S",81.1519199253036,180.900853468629,177.300352937937,46.5062860374932,71.612239783544,0.25,0.25,4,2.12530009959299,1.87469990040701,1.03248426401483,1.44804098316229,0.799943574038278,1.56804432138312,0.88208714654746,1.40248237540354,0.874908249937813,325.457070511851,175.209308048138,257.54634,110.197376662411,27.82166,0,0.316890095880891,0.683109904119109
2575,175,2032,2362.71813932839,1.28736049521517,421.518860671615,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.996156606400486,1,125,9.9,0.3,2,0.5,0.1,0.05,0.3,0.5,0.05,-0.939866799671106,0.008,"N",254.040577278873,95.4304137997156,204.61423616199,182.976917133872,233.002738554664,0.25,0.25,1,0.341330969840743,0.658669030159257,1.06629500376225,1.28308949175734,0.421993289822342,2.71441245692496,1.9297077861601,1.20331567458364,0.849012767560347,265.677600935494,89.4971968010772,193.2,143.522968373447,45.55074,0,0.0917527514130017,0.908247248586998
2575,175,2032,2362.71813932839,1.28736049521517,421.518860671615,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.996156606400486,1,125,9.9,0.3,2,0.5,0.1,0.05,0.3,0.5,0.05,-0.939866799671106,0.008,"S",82.4439200020486,174.907846227727,191.999502051425,48.8365707320806,72.9727164308946,0.25,0.25,4,2.01212683073827,1.98787316926173,1.03611236214973,1.42126123325786,0.773442496019008,1.6980435961428,0.98794625611764,1.37172500317343,0.840956355612795,331.847075951178,168.811658481545,257.54634,121.581837175834,27.82166,0,0.284021316764876,0.715978683235124
2575,175,2037,2358.39597781857,1.32093210530051,425.841022181433,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.995936447337188,1,125,9.9,0.3,2,0.5,0.1,0.05,0.3,0.5,0.05,-0.830894045013946,0.008,"N",254.597372990826,91.7835819525621,211.194383678374,187.198705399829,234.879762506955,0.25,0.25,1,0.325637059285729,0.674362940714271,1.07052980793731,1.27050978496082,0.405866999394229,2.80170469387732,2.0709035457864,1.18680467889897,0.815879771883644,267.874062964164,85.7365962834886,193.2,149.605258897238,45.55074,0,0.0834906442656246,0.916509355734375
2575,175,2037,2358.39597781857,1.32093210530051,425.841022181433,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.995936447337188,1,125,9.9,0.3,2,0.5,0.1,0.05,0.3,0.5,0.05,-0.830894045013946,0.008,"S",83.5880425025394,167.630493375091,207.889937840867,51.3103076902098,74.2894606952835,0.25,0.25,4,1.89022427319863,2.10977572680137,1.04043752377488,1.39352743719012,0.741262041704651,1.83857861026463,1.11615100743111,1.33936676191202,0.808307929226563,338.052017740552,161.115386118429,257.54634,134.264269983839,27.82166,0,0.25024302620976,0.74975697379024
2575,175,2042,2354.66264456272,1.34965695564094,429.57435543728,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.995742387086046,1,125,9.9,0.3,2,0.5,0.1,0.05,0.3,0.5,0.05,-0.709545763832578,0.008,"N",255.104504481691,88.1163873410281,217.889150824389,191.556103330068,236.858395854042,0.25,0.25,1,0.310032489955037,0.689967510044963,1.07508797212757,1.25807595063538,0.389650664822026,2.89051747483635,2.22546840218271,1.17020744650848,0.784040903050183,270.182398960256,81.9620250858617,193.2,155.87312963332,45.55074,0,0.0757974357541572,0.924202564245843
2575,175,2042,2354.66264456272,1.34965695564094,429.57435543728,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.995742387086046,1,125,9.9,0.3,2,0.5,0.1,0.05,0.3,0.5,0.05,-0.709545763832578,0.008,"S",84.5845197791139,159.218324727721,224.875240928175,53.9313233442835,75.5849527355385,0.25,0.25,4,1.76123522759171,2.23876477240829,1.04556928081212,1.36522494989671,0.704063431945984,1.98879663076878,1.27113331446905,1.30572404426066,0.776917692680312,344.167600242081,152.279076718907,257.54634,148.244959082142,27.82166,0,0.216745605609554,0.783254394390446
2575,175,2047,2351.57187532085,1.37324955804979,432.665124679146,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.995579032737995,1,125,9.9,0.3,2,0.5,0.1,0.05,0.3,0.5,0.05,-0.578205858823603,0.008,"N",255.565301058208,84.4482545485875,224.689171446635,196.051240773302,238.949925893664,0.25,0.25,1,0.294585041402683,0.705414958597317,1.07998649971699,1.24582485440671,0.373430181613854,2.98072654841107,2.39460549401437,1.15355595160975,0.753445676382417,272.614991584544,78.1938057287914,193.2,162.31836568895,45.55074,0,0.0686703122654921,0.931329687734508
2575,175,2047,2351.57187532085,1.37324955804979,432.665124679146,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.995579032737995,1,125,9.9,0.3,2,0.5,0.1,0.05,0.3,0.5,0.05,-0.578205858823603,0.008,"S",85.4385860833539,149.898667677793,242.794342274234,56.6992148207377,76.8869845548695,0.25,0.25,4,1.62750427839657,2.37249572160343,1.05161424274337,1.33680506635431,0.662851908471202,2.14727316307333,1.45775083549447,1.27119338253441,0.746741744040454,350.312207003254,142.541496287411,257.54634,163.460562460866,27.82166,0,0.184760543489286,0.815239456510714
2575,175,2052,2349.16303375751,1.3915202712597,435.073966242492,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.99545004565676,1,125,9.9,0.3,2,0.5,0.1,0.05,0.3,0.5,0.05,-0.439954389301138,0.008,"N",255.983098765281,80.7977535149261,231.586134208129,200.68622007697,241.165320486073,0.25,0.25,1,0.279359242410094,0.720640757589906,1.08524230774836,1.2337908622408,0.357287666043003,3.07222165640504,2.57962024586256,1.13688054126883,0.724045551811701,275.183925859114,74.4513487338726,193.2,168.932618295432,45.55074,0,0.0620978656520819,0.937902134347918
2575,175,2052,2349.16303375751,1.3915202712597,435.073966242492,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.99545004565676,1,125,9.9,0.3,2,0.5,0.1,0.05,0.3,0.5,0.05,-0.439954389301138,0.008,"S",86.1601313417186,139.956815149525,261.43799176185,59.6094557673601,78.2263704169092,0.25,0.25,4,1.49187410308879,2.50812589691121,1.05866901109824,1.30874287381904,0.618889036591201,2.3121575991418,1.68119138988898,1.23621534218837,0.717737196861586,356.617376140286,132.200729106387,257.54634,179.786417403026,27.82166,0,0.15534647582041,0.84465352417959
2575,175,2057,2347.45893399724,1.40438462861395,436.778066002764,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.995357917307459,1,125,9.9,0.3,2,0.5,0.1,0.05,0.3,0.5,0.05,-0.298161700853077,0.008,"N",256.3611830091,77.1822853542308,238.573041467104,205.463149095752,243.515128884061,0.25,0.25,1,0.264415238743378,0.735584761256622,1.09087214827512,1.22200550048287,0.341300065836408,3.1649099681026,2.78193028795336,1.12020964364623,0.695793859752223,277.900883974904,70.7528242207585,193.2,175.707668447933,45.55074,0,0.0560615958371202,0.94393840416288
2575,175,2057,2347.45893399724,1.40438462861395,436.778066002764,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.995357917307459,1,125,9.9,0.3,2,0.5,0.1,0.05,0.3,0.5,0.05,-0.298161700853077,0.008,"S",86.7625529339906,129.703153003624,280.576781194544,62.6542357586077,79.633931574561,0.25,0.25,4,1.35735845771276,2.64264154228724,1.06681435473099,1.2814885854167,0.573547342582025,2.48142105288455,1.94690026593289,1.20122922955966,0.689861850734616,363.215211132424,121.579872288398,257.54634,197.051386917331,27.82166,0,0.129219918227646,0.870780081772354
2575,175,2062,2346.46552110979,1.41186082790792,437.771478890207,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.995303876821481,1,125,9.9,0.3,2,0.5,0.1,0.05,0.3,0.5,0.05,-0.156177061779674,0.008,"N",256.702741662809,73.6178314472454,245.644408412001,210.384171349767,246.009405232095,0.25,0.25,1,0.249807876721662,0.750192123278338,1.09689252797235,1.21049721495409,0.325538050659719,3.25871872199361,3.00307633659689,1.10356956956552,0.66864573076853,280.777063152767,67.114899199223,193.2,182.635668087172,45.55074,0,0.0505374869821298,0.94946251301787
2575,175,2062,2346.46552110979,1.41186082790792,437.771478890207,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.995303876821481,1,125,9.9,0.3,2,0.5,0.1,0.05,0.3,0.5,0.05,-0.156177061779674,0.008,"S",87.2611582364495,119.436679401427,299.992429401349,65.8237635049354,81.1375800013284,0.25,0.25,4,1.22678499900729,2.77321500099271,1.07611170343599,1.25542571278647,0.528148996313111,2.65313304562553,2.26055503061808,1.16663140896799,0.663073996656659,370.226149953936,110.989109234729,257.54634,215.061061527849,27.82166,0,0.106692114178712,0.893307885821288
2575,175,2067,2346.17351415694,1.41405517963619,438.063485843064,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.995287945388732,1,125,9.9,0.3,2,0.5,0.1,0.05,0.3,0.5,0.05,-0.0168464319816591,0.008,"N",257.010830048769,70.1187705141741,252.79639793559,215.451492042025,248.657654957734,0.25,0.25,1,0.235586023048906,0.764413976951094,1.10331962389858,1.19929122499676,0.310065203213678,3.35359701501354,3.2447339916783,1.08698440508024,0.64255802868731,283.823116801913,63.5525454232465,193.2,189.709349489025,45.55074,0,0.0454975465170364,0.954502453482964
2575,175,2067,2346.17351415694,1.41405517963619,438.063485843064,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.995287945388732,1,125,9.9,0.3,2,0.5,0.1,0.05,0.3,0.5,0.05,-0.0168464319816591,0.008,"S",87.6715664130416,109.414959467502,319.503342301582,69.1076493487261,82.7602259528752,0.25,0.25,4,1.10250668481732,2.89749331518268,1.08660223311404,1.23084536217683,0.483832950765295,2.82568755931519,2.62809591550259,1.13274694701244,0.637332404849188,377.750106874154,100.694583660053,257.54634,233.622367933262,27.82166,0,0.0877153929303259,0.912284607069674
2575,175,2072,2346.56111172577,1.41114217277405,437.675888274234,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.995309087497627,1,125,9.9,0.3,2,0.5,0.1,0.05,0.3,0.5,0.05,0.117426446783684,0.008,"N",257.288344885992,66.6977595691401,260.02689381949,220.667400475714,251.468801670467,0.25,0.25,1,0.221792112157323,0.778207887842677,1.11016919932462,1.18840945423086,0.294937492814738,3.44951677340935,3.50872661914448,1.07047597335058,0.617489286635982,287.049116424489,60.0789137455048,193.2,196.92220017637,45.55074,0,0.0409112204923278,0.959088779507672
2575,175,2072,2346.56111172577,1.41114217277405,437.675888274234,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.995309087497627,1,125,9.9,0.3,2,0.5,0.1,0.05,0.3,0.5,0.05,0.117426446783684,0.008,"S",88.00848526268,99.8368281420678,338.978746653679,72.4960134422648,84.5188378763249,0.25,0.25,4,0.986243161115668,3.01375683888433,1.09830785580715,1.20793926926966,0.441478454044224,2.99792803540514,3.05579491722415,1.09981847337506,0.612596471534931,385.862367600556,90.9005864013395,257.54634,252.563088020782,27.82166,0,0.0719943898230775,0.928005610176923
2575,175,2077,2347.59710567595,1.40334343323732,436.639894324052,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.995365414240388,1,125,9.9,0.3,2,0.5,0.1,0.05,0.3,0.5,0.05,0.245014759846017,0.008,"N",257.538004189088,63.3656722449945,267.335518257879,226.034290313818,254.451172372144,0.25,0.25,1,0.208461902460314,0.791538097539686,1.11745652576909,1.1778705203793,0.280203002667366,3.54647298520902,3.79703959427491,1.05406384339527,0.593399645603054,290.464532017907,56.7052684232015,193.2,204.268603610703,45.55074,0,0.0367466292480841,0.963253370751916
2575,175,2077,2347.59710567595,1.40334343323732,436.639894324052,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.995365414240388,1,125,9.9,0.3,2,0.5,0.1,0.05,0.3,0.5,0.05,0.245014759846017,0.008,"S",88.2849504576252,90.838015218792,358.341282451671,75.9802143598629,86.4245327528245,0.25,0.25,4,0.879052394347229,3.12094760565277,1.11123356894605,1.18680702908751,0.401685703297498,3.16917030200258,3.55035447912105,1.06800861875792,0.588826452792384,394.613756527611,81.745204390241,257.54634,271.743549121433,27.82166,0,0.0591067477872285,0.940893252212772
2575,175,2082,2349.24432889922,1.39090531052176,434.992671100781,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.995454422557388,1,125,9.9,0.3,2,0.5,0.1,0.05,0.3,0.5,0.05,0.364903393021217,0.008,"N",257.762340079493,60.1315981954215,274.723592182349,231.554673255987,257.612500467838,0.25,0.25,1,0.195624452961761,0.804375547038239,1.12519629681893,1.16768979742295,0.265901927220154,3.64448317389104,4.11183538080217,1.03776541099909,0.570250795274523,294.078230699977,53.4409848000931,193.2,211.743935341209,45.55074,0,0.0329716010414204,0.96702839895858
2575,175,2082,2349.24432889922,1.39090531052176,434.992671100781,0.33,6.111111111,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"Nordhaus+R&DGreenClimateFund",0.995454422557388,1,125,9.9,0.3,2,0.5,0.1,0.05,0.3,0.5,0.05,0.364903393021217,0.008,"S",88.5120535009188,82.4967900222225,377.56080412494,79.5531635128503,88.4833656450175,0.25,0.25,4,0.781401793165772,3.21859820683423,1.12537005352139,1.16747209003537,0.364800805478268,3.33914775168097,4.11900540155455,1.03741172637591,0.565983710878417,404.033734582696,73.3063668826822,257.54634,291.060254555765,27.82166,0,0.0485983403997885,0.951401659600212
